# year, 0, 0-length, 10, 10-length, 30, 30-length, 60, 60-length, 120, 120-length, 180, 180-length, total, total-length

1968	232.0	1415.0	650.0	11183.0	329.0	13749.0	2352.0	208648.0	274.0	39624.0	19.0	4359.0	3856.0	278978.0
1969	263.0	1490.0	684.0	11572.0	328.0	14079.0	2236.0	197458.0	162.0	22053.0	29.0	6151.0	3702.0	252803.0
1970	213.0	1351.0	653.0	11228.0	395.0	17160.0	2343.0	206477.0	163.0	22383.0	15.0	3074.0	3782.0	261673.0
1971	197.0	1205.0	697.0	12092.0	345.0	14771.0	2223.0	196980.0	156.0	21152.0	31.0	6415.0	3649.0	252615.0
1972	182.0	1115.0	620.0	11319.0	328.0	13888.0	2226.0	196677.0	143.0	19410.0	21.0	4383.0	3520.0	246792.0
1973	159.0	993.0	642.0	11442.0	355.0	15351.0	2163.0	191619.0	135.0	18593.0	27.0	5713.0	3481.0	243711.0
1974	176.0	1066.0	644.0	11203.0	393.0	16388.0	2184.0	194467.0	159.0	21666.0	23.0	4759.0	3579.0	249549.0
1975	179.0	1123.0	654.0	11422.0	403.0	17064.0	2075.0	184536.0	187.0	25267.0	31.0	6761.0	3529.0	246173.0
1976	195.0	1234.0	646.0	11261.0	387.0	16553.0	2101.0	187877.0	182.0	24669.0	26.0	5795.0	3537.0	247389.0
1977	188.0	1106.0	562.0	10360.0	373.0	16018.0	1956.0	174323.0	255.0	34491.0	33.0	7740.0	3367.0	244038.0
1978	237.0	1314.0	580.0	10772.0	382.0	16745.0	2146.0	191071.0	230.0	31074.0	41.0	8929.0	3616.0	259905.0
1979	235.0	1223.0	540.0	9981.89	426.0	18317.0	2187.0	196322.0	248.0	33729.0	38.0	8157.0	3674.0	267729.89
1980	210.0	1165.5	602.0	11254.0	458.0	20186.0	2150.0	192767.0	280.0	37946.0	43.0	9247.0	3743.0	272565.5
1981	168.0	967.0	502.0	9436.0	431.0	18817.0	2140.0	190074.0	286.0	38269.0	56.0	12029.0	3583.0	269592.0
1982	186.0	1121.5	485.0	8820.0	393.0	17261.4	2248.0	200207.0	263.0	35495.0	46.0	9779.0	3621.0	272683.9
1983	192.0	1189.0	495.0	9215.0	474.0	21321.74	2291.0	203350.16	242.0	33147.0	46.0	10624.0	3740.0	278846.9
1984	196.0	1171.45	490.0	8873.1	473.0	20947.55	2215.0	197466.22	240.0	32776.0	43.0	8981.0	3657.0	270215.32
1985	247.0	1384.0	557.0	10308.0	525.0	23213.0	2337.0	207548.0	251.0	34282.0	50.0	12046.0	3967.0	288781.0
1986	217.0	1194.3	557.0	10398.0	575.0	25729.96	2519.0	223256.0	278.0	37456.0	50.0	10683.0	4196.0	308717.26
1987	242.0	1382.0	544.0	10092.0	546.0	24158.0	2829.0	251907.0	223.0	30368.0	48.0	10376.0	4432.0	328283.0
1988	288.0	1676.35	549.0	10020.0	591.0	26160.78	2719.0	243221.0	252.0	34227.0	68.0	15356.0	4467.0	330661.13
1989	278.0	1580.02	580.0	10348.37	580.0	25789.5	2666.0	240188.5	297.0	40311.0	65.0	14973.0	4466.0	333190.39
1990	309.0	1694.0	666.0	12060.0	667.0	29290.3	2694.0	239044.0	261.0	35833.0	63.0	13621.0	4660.0	331542.3
1991	346.0	1879.0	693.0	12896.38	772.0	35049.81	2547.0	227300.0	267.0	36122.0	82.0	17789.0	4707.0	331036.19
1992	349.0	1941.0	764.0	14294.9	763.0	34122.6	2535.0	226540.0	253.0	34198.0	72.0	15344.0	4736.0	326440.5
1993	383.0	2093.95	759.0	13870.3	719.0	32149.46	2529.0	225027.0	265.0	35976.0	73.0	15334.0	4728.0	324450.71
1994	460.0	2636.8	941.0	16966.13	982.0	44125.0	2805.0	248998.0	293.0	39789.0	69.0	14730.0	5550.0	367244.93
1995	528.0	2980.79	1038.0	18308.5	963.0	43446.36	3053.0	269195.4	287.0	38764.0	73.0	15593.0	5942.0	388288.05
1996	590.0	3273.71	1171.0	20969.37	1037.0	46550.75	3077.0	272655.0	301.0	39940.0	78.0	16206.0	6254.0	399594.83
1997	661.0	3803.81	1352.0	24220.36	1076.0	49046.0	3246.0	287897.0	321.0	42842.0	90.0	18769.0	6746.0	426578.17
1998	773.0	4432.91	1685.0	29683.33	1234.0	56245.04	3358.0	298975.0	326.0	43808.0	86.0	18048.0	7462.0	451192.28
1999	959.0	5404.72	1832.0	32028.71	1290.0	58173.82	3505.0	311852.0	374.0	50771.0	99.0	19909.0	8059.0	478139.25
2000	1173.0	6532.24	2099.0	37058.3	1451.0	65989.7	3965.0	350697.0	421.0	57008.0	108.0	22896.0	9217.0	540181.24
2001	1456.0	8082.06	2480.0	43498.77	1554.0	70187.77	4163.0	368080.0	435.0	58460.0	152.0	32168.0	10240.0	580476.6
2002	1699.0	9501.72	3052.0	53026.49	1694.0	75769.31	4492.0	396338.54	522.0	69625.0	154.0	32359.0	11613.0	636620.06
2003	2123.0	12095.82	3580.0	62346.11	1954.0	88389.67	4847.0	424371.74	601.0	80023.0	188.0	41768.0	13293.0	708994.34
2004	2915.0	16551.55	4761.0	81146.64	2358.0	105681.15	5307.0	462538.22	688.0	91828.0	224.0	52265.0	16253.0	810010.56
2005	3715.0	20800.38	5579.0	94302.95	2573.0	114711.91	5971.0	519161.74	772.0	103003.0	244.0	54918.0	18854.0	906897.98
2006	3995.0	22640.16	5900.0	99014.85	2482.0	110977.73	6480.0	565815.45	779.0	103716.0	235.0	52113.0	19871.0	954277.19
2007	4615.0	25949.43	6387.0	107415.4	2730.0	121989.0	6667.0	579640.0	713.0	94587.0	227.0	51581.0	21339.0	981161.83
2008	5773.0	32415.04	7705.0	128389.0	2983.0	131822.0	7270.0	636165.0	756.0	101030.0	207.0	47788.0	24694.0	1077609.04
2009	7843.0	44364.0	10163.0	167884.0	3376.0	147776.0	7866.0	685148.0	828.0	110510.0	159.0	36501.0	30235.0	1192183.0
2010	10415.0	58720.0	12086.0	197660.0	3528.0	154341.0	7959.0	689442.0	753.0	100809.0	150.0	34492.0	34891.0	1235464.0
2011	11543.0	64697.0	13041.0	211871.0	3474.0	150521.0	8327.0	720608.0	789.0	105660.0	117.0	26898.0	37291.0	1280255.0
2012	12014.0	67758.0	13944.0	226157.0	3310.0	142322.0	8504.0	736889.0	785.0	105194.0	105.0	24462.0	38662.0	1302782.0
2013	11984.0	68008.0	14437.0	234530.0	3127.0	133375.0	8782.0	762972.0	853.0	114452.0	102.0	24223.0	39285.0	1337560.0
